Order Date,Customer Name,Region,Category,Sales,Profit,Month,year
2019-11-11,Lisa DeCherney,Central,Technology,257.98,74.8142,11,2019
2019-11-11,Berenike Kampe,West,Furniture,6.96,2.2272,11,2019
2019-11-11,Laurel Beltran,South,Office Supplies,9.888,-6.9216,11,2019
2019-11-11,Laurel Beltran,South,Office Supplies,671.544,50.3658,11,2019
2019-11-11,Edward Becker,East,Office Supplies,28.14,7.8792,11,2019
2019-11-11,Edward Becker,East,Technology,36.0,6.48,11,2019
2019-11-11,Edward Becker,East,Office Supplies,92.94,25.0938,11,2019
2019-11-11,Edward Becker,East,Furniture,245.646,8.1882,11,2019
2019-11-11,Edward Becker,East,Office Supplies,55.008,17.19,11,2019
2019-11-11,Edward Becker,East,Office Supplies,35.232,11.4504,11,2019
2019-11-11,Liz Pelletier,West,Furniture,41.96,10.9096,11,2019
2019-11-11,Liz Pelletier,West,Furniture,451.152,0.0,11,2019
2019-11-11,Liz Pelletier,West,Office Supplies,31.504,11.0264,11,2019
2019-11-11,Alejandro Savely,Central,Furniture,2678.94,241.1046,11,2019
2019-11-11,Sung Chung,Central,Office Supplies,14.112,1.2348,11,2019
2019-11-12,Maurice Satty,West,Office Supplies,6.27,-4.598,11,2019
2019-11-12,Maurice Satty,West,Office Supplies,4.368,-3.3488,11,2019
2019-11-12,Maurice Satty,West,Technology,31.984,1.999,11,2019
2019-11-12,Frank Hawley,Central,Office Supplies,287.52,129.384,11,2019
2019-11-12,Frank Hawley,Central,Office Supplies,37.68,10.5504,11,2019
2019-11-12,Frank Hawley,Central,Office Supplies,19.98,8.991,11,2019
2019-11-12,Frank Hawley,Central,Office Supplies,20.58,5.5566,11,2019
2019-11-12,Frank Hawley,Central,Office Supplies,17.38,8.69,11,2019
2019-11-12,Susan Pistek,East,Furniture,1474.802,-21.0686,11,2019
2019-11-12,Susan Pistek,East,Office Supplies,110.096,33.0288,11,2019
2019-11-12,Susan Pistek,East,Office Supplies,16.752,5.4444,11,2019
2019-11-12,Susan Pistek,East,Furniture,1537.074,0.0,11,2019
2019-11-12,Susan Pistek,East,Furniture,449.372,-12.8392,11,2019
2019-11-12,Dianna Wilson,West,Technology,203.976,25.497,11,2019
2019-11-12,Dianna Wilson,West,Furniture,674.352,-8.4294,11,2019
2019-11-12,Stephanie Phelps,Central,Furniture,22.752,-8.532,11,2019
2019-11-13,Frank Merwin,West,Office Supplies,44.02,11.4452,11,2019
2019-11-13,Cindy Stewart,South,Office Supplies,52.136,5.8653,11,2019
2019-11-13,Adrian Shami,West,Furniture,4.18,1.5048,11,2019
2019-11-13,Chuck Clark,East,Office Supplies,217.056,78.6828,11,2019
2019-11-13,Laurel Beltran,Central,Office Supplies,3.136,-4.704,11,2019
2019-11-13,Cyma Kinney,East,Office Supplies,77.55,20.163,11,2019
2019-11-13,Cyma Kinney,East,Office Supplies,24.88,6.9664,11,2019
2019-11-13,Cyma Kinney,East,Office Supplies,140.75,39.41,11,2019
2019-11-13,Cyma Kinney,East,Office Supplies,36.63,9.8901,11,2019
2019-11-13,Tom Stivers,Central,Furniture,30.36,13.0548,11,2019
2019-11-13,Corinna Mitchell,East,Technology,2279.96,592.7896,11,2019
2019-11-13,Corinna Mitchell,East,Office Supplies,14.94,6.8724,11,2019
2019-11-13,Philisse Overcash,West,Furniture,19.54,7.2298,11,2019
2019-11-14,Allen Armold,South,Technology,499.98,114.9954,11,2019
2019-11-14,Allen Armold,South,Office Supplies,5.28,2.376,11,2019
2019-11-14,Allen Armold,South,Office Supplies,8.26,3.8822,11,2019
2019-11-14,Ralph Ritter,West,Office Supplies,7.38,3.4686,11,2019
2019-11-14,Kelly Collister,Central,Office Supplies,2.296,-3.9032,11,2019
2019-11-14,Maria Bertelson,East,Furniture,408.006,72.5344,11,2019
2019-11-14,Maria Bertelson,East,Office Supplies,40.44,10.5144,11,2019
2019-11-14,Eugene Barchas,East,Furniture,380.058,-21.7176,11,2019
2019-11-14,Eugene Barchas,East,Technology,1199.976,179.9964,11,2019
2019-11-14,Eugene Barchas,East,Furniture,48.576,9.7152,11,2019
2019-11-14,Tim Brockman,West,Office Supplies,9.84,2.8536,11,2019
2019-11-14,Justin MacKendrick,East,Office Supplies,16.45,7.567,11,2019
2019-11-14,Justin MacKendrick,East,Furniture,19.92,6.5736,11,2019
2019-11-14,Ryan Crowe,East,Technology,89.97,25.1916,11,2019
2019-11-14,Darren Powers,East,Technology,13.98,3.9144,11,2019
2019-11-14,Darren Powers,East,Office Supplies,23.65,6.149,11,2019
2019-11-15,Stewart Carmichael,West,Technology,99.39,40.7499,11,2019
2019-11-15,Toby Gnade,West,Office Supplies,1016.792,381.297,11,2019
2019-11-15,Toby Gnade,West,Office Supplies,38.136,13.3476,11,2019
2019-11-15,Anna Häberlin,West,Technology,361.376,27.1032,11,2019
2019-11-15,Odella Nelson,South,Furniture,630.024,-199.5076,11,2019
2019-11-16,Ruben Dartt,West,Office Supplies,28.4,13.348,11,2019
2019-11-16,Ionia McGrath,West,Office Supplies,8.32,2.808,11,2019
2019-11-17,Maribeth Schnelling,West,Office Supplies,10.776,3.3675,11,2019
2019-11-17,Barry Gonzalez,Central,Technology,67.176,6.7176,11,2019
2019-11-17,Barry Gonzalez,Central,Office Supplies,15.232,5.5216,11,2019
2019-11-17,Heather Jas,West,Office Supplies,49.5,13.365,11,2019
2019-11-18,Arthur Wiediger,Central,Office Supplies,1117.92,55.896,11,2019
2019-11-18,Steve Nguyen,Central,Office Supplies,6.368,1.0348,11,2019
2019-11-18,Steve Nguyen,Central,Office Supplies,48.848,15.8756,11,2019
2019-11-18,Steve Nguyen,Central,Office Supplies,19.648,6.6312,11,2019
2019-11-18,Steve Nguyen,Central,Furniture,255.108,-18.222,11,2019
2019-11-18,Sean Braxton,East,Office Supplies,103.968,16.8948,11,2019
2019-11-18,Tracy Collins,West,Technology,61.192,6.1192,11,2019
2019-11-18,Tracy Collins,West,Office Supplies,67.84,18.3168,11,2019
2019-11-18,Ashley Jarboe,Central,Furniture,301.96,33.2156,11,2019
2019-11-18,Karen Carlisle,South,Technology,1319.96,527.984,11,2019
2019-11-18,Patrick Gardner,West,Technology,595.0,95.2,11,2019
2019-11-18,Bobby Elias,West,Office Supplies,61.12,22.156,11,2019
2019-11-19,Doug Jacobs,East,Office Supplies,14.352,4.6644,11,2019
2019-11-19,Doug Jacobs,East,Office Supplies,64.96,2.5984,11,2019
2019-11-19,Doug Jacobs,East,Office Supplies,68.6,18.522,11,2019
2019-11-19,Eric Hoffmann,Central,Office Supplies,100.704,-16.3644,11,2019
2019-11-19,Eric Hoffmann,Central,Furniture,2.328,-0.7566,11,2019
2019-11-19,Eric Hoffmann,Central,Office Supplies,10.78,-17.248,11,2019
2019-11-19,Eric Hoffmann,Central,Office Supplies,58.368,21.888,11,2019
2019-11-19,Eric Hoffmann,Central,Office Supplies,40.968,13.8267,11,2019
2019-11-19,Eric Hoffmann,Central,Technology,71.96,25.186,11,2019
2019-11-19,Eric Hoffmann,Central,Office Supplies,10.368,3.6288,11,2019
2019-11-19,Eric Hoffmann,Central,Office Supplies,1.192,-2.0264,11,2019
2019-11-19,Nora Pelletier,East,Office Supplies,17.28,5.0112,11,2019
2019-11-19,Nora Pelletier,East,Office Supplies,17.712,6.4206,11,2019
2019-11-19,Tim Taslimi,Central,Office Supplies,54.96,15.9384,11,2019
2019-11-19,Liz Thompson,South,Office Supplies,18.48,6.006,11,2019
2019-11-19,Natalie DeCherney,East,Office Supplies,8.74,2.2724,11,2019
2019-11-19,Natalie DeCherney,East,Office Supplies,44.75,20.585,11,2019
2019-11-19,Janet Molinari,West,Furniture,31.96,1.598,11,2019
2019-11-20,Nora Paige,Central,Office Supplies,14.62,6.8714,11,2019
2019-11-20,Nora Paige,Central,Technology,944.93,236.2325,11,2019
2019-11-20,Nick Zandusky,East,Office Supplies,19.096,6.6836,11,2019
2019-11-20,Nick Zandusky,East,Office Supplies,18.496,6.2424,11,2019
2019-11-20,Nick Zandusky,East,Technology,255.984,54.3966,11,2019
2019-11-20,Nick Zandusky,East,Furniture,86.97,-48.7032,11,2019
2019-11-20,Allen Goldenen,East,Office Supplies,15.696,5.1012,11,2019
2019-11-20,Allen Goldenen,East,Office Supplies,2.628,-1.9272,11,2019
2019-11-20,Allen Goldenen,East,Office Supplies,14.427,-10.5798,11,2019
2019-11-20,David Wiener,Central,Furniture,318.43,-77.333,11,2019
2019-11-20,David Wiener,Central,Technology,122.92,46.095,11,2019
2019-11-20,David Wiener,Central,Furniture,7.068,-2.8272,11,2019
2019-11-20,Barbara Fisher,Central,Office Supplies,9.08,4.086,11,2019
2019-11-20,Barbara Fisher,Central,Office Supplies,314.55,150.984,11,2019
2019-11-20,Barbara Fisher,Central,Office Supplies,4.91,2.3077,11,2019
2019-11-20,Erica Hackney,Central,Technology,151.192,13.2293,11,2019
2019-11-20,Matt Connell,West,Office Supplies,39.0,11.31,11,2019
2019-11-20,Shirley Jackson,East,Office Supplies,128.4,62.916,11,2019
2019-11-20,Frank Atkinson,South,Furniture,289.568,10.8588,11,2019
2019-11-20,Frank Atkinson,South,Office Supplies,39.72,4.4685,11,2019
2019-11-20,Frank Atkinson,South,Technology,244.768,24.4768,11,2019
2019-11-20,Brendan Murry,West,Technology,27.88,3.9032,11,2019
2019-11-21,Justin Hirsh,West,Furniture,195.136,-12.196,11,2019
2019-11-21,Denise Monton,Central,Office Supplies,40.46,19.8254,11,2019
2019-11-21,Denise Monton,Central,Technology,404.94,109.3338,11,2019
2019-11-21,Chloris Kastensmidt,East,Technology,30.345,-24.276,11,2019
2019-11-21,Chloris Kastensmidt,East,Furniture,127.554,-9.111,11,2019
2019-11-21,Chloris Kastensmidt,East,Furniture,77.952,15.5904,11,2019
2019-11-21,Roger Demir,Central,Office Supplies,38.432,13.4512,11,2019
2019-11-21,Roger Demir,Central,Office Supplies,21.568,1.6176,11,2019
2019-11-21,Roger Demir,Central,Technology,81.576,2.0394,11,2019
2019-11-21,Mike Vittorini,East,Office Supplies,12.96,6.3504,11,2019
2019-11-21,Julie Kriz,East,Furniture,113.568,12.7764,11,2019
2019-11-21,Tiffany House,West,Office Supplies,32.4,15.552,11,2019
2019-11-22,Todd Boyes,East,Furniture,39.88,11.1664,11,2019
2019-11-22,Todd Boyes,East,Office Supplies,12.192,4.1148,11,2019
2019-11-22,Todd Boyes,East,Office Supplies,20.82,7.4952,11,2019
2019-11-22,Rob Dowd,Central,Office Supplies,49.44,24.2256,11,2019
2019-11-22,Jeremy Ellison,Central,Office Supplies,6.216,-9.6348,11,2019
2019-11-22,Jeremy Ellison,Central,Office Supplies,23.616,2.6568,11,2019
2019-11-22,Jeremy Ellison,Central,Technology,24.032,-0.6008,11,2019
2019-11-22,Jeremy Ellison,Central,Office Supplies,2.088,0.6786,11,2019
2019-11-22,Jeremy Ellison,Central,Office Supplies,4.488,-6.732,11,2019
2019-11-22,Cathy Armstrong,East,Office Supplies,134.272,46.9952,11,2019
2019-11-23,Luke Schmidt,East,Office Supplies,15.8,2.37,11,2019
2019-11-23,Luke Schmidt,East,Furniture,14.368,3.9512,11,2019
2019-11-23,Luke Schmidt,East,Furniture,70.448,12.3284,11,2019
2019-11-24,Matthew Grinstein,East,Office Supplies,4.416,1.6008,11,2019
2019-11-24,Nat Carroll,East,Office Supplies,17.216,6.0256,11,2019
2019-11-24,Nat Carroll,East,Office Supplies,11.56,5.6644,11,2019
2019-11-24,Nat Carroll,East,Technology,88.4,11.492,11,2019
2019-11-24,Nat Carroll,East,Office Supplies,6.48,3.1104,11,2019
2019-11-24,Alyssa Tate,West,Technology,33.52,3.352,11,2019
2019-11-24,Alyssa Tate,West,Furniture,9.94,3.0814,11,2019
2019-11-24,Neola Schneider,Central,Office Supplies,41.92,3.668,11,2019
2019-11-24,Neola Schneider,Central,Technology,297.576,-7.4394,11,2019
2019-11-24,Neola Schneider,Central,Office Supplies,4.344,0.8688,11,2019
2019-11-24,Neola Schneider,Central,Technology,94.992,-2.3748,11,2019
2019-11-24,Neola Schneider,Central,Office Supplies,74.352,23.235,11,2019
2019-11-24,Neola Schneider,Central,Office Supplies,14.04,1.5795,11,2019
2019-11-24,Carol Darley,West,Office Supplies,24.784,7.745,11,2019
2019-11-24,George Ashbrook,Central,Technology,657.552,49.3164,11,2019
2019-11-24,Sung Pak,West,Technology,659.9,217.767,11,2019
2019-11-24,Sung Pak,West,Furniture,1684.752,210.594,11,2019
2019-11-24,Sung Pak,West,Technology,559.92,190.3728,11,2019
2019-11-24,Amy Cox,West,Office Supplies,1219.96,381.2375,11,2019
2019-11-24,Laura Armstrong,East,Furniture,207.76,85.1816,11,2019
2019-11-24,Cathy Armstrong,East,Office Supplies,40.752,15.282,11,2019
2019-11-24,Cathy Armstrong,East,Technology,139.96,-22.7435,11,2019
2019-11-24,Clay Rozendal,West,Office Supplies,25.35,7.605,11,2019
2019-11-24,Steve Carroll,West,Furniture,82.26,33.7266,11,2019
2019-11-24,Sample Company A,South,Furniture,339.92,8.498,11,2019
2019-11-24,Sample Company A,South,Office Supplies,10.528,3.4216,11,2019
2019-11-24,Sample Company A,South,Office Supplies,42.384,4.2384,11,2019
2019-11-25,Heather Jas,South,Office Supplies,5.08,1.651,11,2019
2019-11-25,Barry Pond,East,Office Supplies,563.4,67.608,11,2019
2019-11-25,Barry Pond,East,Technology,319.92,118.3704,11,2019
2019-11-25,Emily Phan,South,Technology,59.98,17.994,11,2019
2019-11-25,Brenda Bowman,Central,Furniture,1568.61,329.4081,11,2019
2019-11-25,Brenda Bowman,Central,Office Supplies,17.3,8.304,11,2019
2019-11-25,Brenda Bowman,Central,Technology,160.0,62.4,11,2019
2019-11-25,Cindy Stewart,East,Office Supplies,456.588,-304.392,11,2019
2019-11-25,Cindy Stewart,East,Technology,4499.985,-6599.978,11,2019
2019-11-25,Cindy Stewart,East,Technology,59.976,11.9952,11,2019
2019-11-25,Jay Kimmel,South,Office Supplies,73.36,19.8072,11,2019
2019-11-25,Mark Hamilton,West,Furniture,194.352,19.4352,11,2019
2019-11-26,Mark Cousins,South,Office Supplies,70.98,34.7802,11,2019
2019-11-26,Mark Cousins,South,Office Supplies,91.68,45.84,11,2019
2019-11-26,Mark Cousins,South,Office Supplies,33.75,16.875,11,2019
2019-11-26,Mark Cousins,South,Technology,3040.0,1459.2,11,2019
2019-11-26,Tamara Chand,West,Office Supplies,7.312,2.5592,11,2019
2019-11-26,Carol Triggs,East,Technology,494.982,-115.4958,11,2019
2019-11-26,Pete Armstrong,South,Office Supplies,3.744,-2.6208,11,2019
2019-11-26,Dean Katz,East,Furniture,313.176,-120.0508,11,2019
2019-11-26,George Ashbrook,Central,Office Supplies,17.856,4.2408,11,2019
2019-11-26,Cynthia Delaney,East,Technology,59.97,14.9925,11,2019
2019-11-26,Cynthia Delaney,East,Office Supplies,13.36,6.4128,11,2019
2019-11-26,Eric Hoffmann,East,Office Supplies,78.759,-57.7566,11,2019
2019-11-26,Maribeth Schnelling,West,Furniture,3406.664,160.3136,11,2019
2019-11-26,Maribeth Schnelling,West,Office Supplies,37.17,10.4076,11,2019
2019-11-26,Maribeth Schnelling,West,Office Supplies,64.96,19.488,11,2019
2019-11-26,Maribeth Schnelling,West,Furniture,595.38,297.69,11,2019
2019-11-27,Greg Guthrie,Central,Office Supplies,97.984,-24.496,11,2019
2019-11-27,Greg Guthrie,Central,Technology,62.4,19.5,11,2019
2019-11-27,Craig Carreira,West,Technology,271.992,23.7993,11,2019
2019-11-27,Victoria Brennan,Central,Office Supplies,167.292,29.7408,11,2019
2019-11-27,Rob Williams,Central,Technology,34.95,15.378,11,2019
2019-11-27,Rob Williams,Central,Office Supplies,152.0,69.92,11,2019
2019-11-27,Pamela Coakley,East,Furniture,31.56,10.4148,11,2019
2019-11-27,Herbert Flentye,South,Technology,116.76,14.595,11,2019
2019-11-27,Herbert Flentye,South,Furniture,331.023,-114.3534,11,2019
2019-11-27,Chris McAfee,West,Office Supplies,39.808,3.9808,11,2019
2019-11-27,Cassandra Brandow,East,Office Supplies,25.92,12.4416,11,2019
2019-11-27,Cassandra Brandow,East,Office Supplies,34.65,9.702,11,2019
2019-11-27,Cassandra Brandow,East,Office Supplies,204.95,100.4255,11,2019
2019-11-27,Cassandra Brandow,East,Office Supplies,79.95,38.376,11,2019
2019-11-28,Sally Knutson,East,Office Supplies,7.16,3.4368,11,2019
2019-11-28,Anthony Jacobs,South,Office Supplies,7.434,-5.6994,11,2019
2019-11-28,Randy Ferguson,South,Furniture,182.67,52.9743,11,2019
2019-11-28,Randy Ferguson,South,Technology,101.7,6.102,11,2019
2019-11-28,Randy Ferguson,South,Office Supplies,1126.02,56.301,11,2019
2019-11-28,Randy Ferguson,South,Office Supplies,1263.3,315.825,11,2019
2019-11-28,David Smith,East,Technology,340.182,-73.7061,11,2019
2019-11-28,David Smith,East,Office Supplies,12.672,2.6928,11,2019
2019-11-28,David Smith,East,Office Supplies,6.888,-5.0512,11,2019
2019-11-28,David Smith,East,Office Supplies,32.544,-7.7292,11,2019
2019-11-28,David Smith,East,Furniture,347.802,-24.843,11,2019
2019-11-29,Nick Crebassa,Central,Technology,58.416,16.7946,11,2019
2019-11-29,Daniel Raglin,Central,Furniture,242.176,-302.72,11,2019
2019-11-30,Dean Braden,South,Technology,36.192,2.7144,11,2019
2019-11-30,Bruce Stewart,Central,Office Supplies,33.36,16.68,11,2019
2019-11-30,Bruce Stewart,Central,Office Supplies,13.76,6.3296,11,2019
2019-11-30,Bruce Stewart,Central,Office Supplies,496.86,24.843,11,2019
2019-11-30,Bruce Stewart,Central,Furniture,389.97,35.0973,11,2019
2019-12-01,Jonathan Doherty,South,Office Supplies,1104.55,694.5015,12,2019
2019-12-01,Laurel Beltran,West,Office Supplies,1112.94,222.588,12,2019
2019-12-01,Eva Jacobs,East,Office Supplies,901.95,297.6435,12,2019
2019-12-01,Mike Vittorini,South,Technology,863.928,86.3928,12,2019
2019-12-01,Shirley Jackson,East,Furniture,751.92,150.384,12,2019
2019-12-01,Eva Jacobs,East,Furniture,366.009,-47.0583,12,2019
2019-12-01,John Murray,Central,Furniture,248.43,-17.745,12,2019
2019-12-01,Joel Eaton,East,Technology,179.97,44.9925,12,2019
2019-12-01,Joel Eaton,East,Furniture,172.5,51.75,12,2019
2019-12-01,Eva Jacobs,East,Technology,137.94,35.8644,12,2019
2019-12-01,Eva Jacobs,East,Furniture,111.15,48.906,12,2019
2019-12-01,Shirley Jackson,East,Office Supplies,88.08,40.5168,12,2019
2019-12-01,John Murray,Central,Furniture,85.246,-1.2178,12,2019
2019-12-01,Laurel Beltran,West,Office Supplies,47.9,22.992,12,2019
2019-12-01,Jonathan Doherty,South,Office Supplies,40.7,11.803,12,2019
2019-12-01,Laurel Beltran,West,Furniture,31.96,1.598,12,2019
2019-12-01,Gary Zandusky,Central,Office Supplies,23.92,11.7208,12,2019
2019-12-01,Fred Hopkins,West,Office Supplies,23.04,6.912,12,2019
2019-12-01,Laurel Beltran,West,Office Supplies,22.92,11.2308,12,2019
2019-12-01,Rick Duston,Central,Furniture,17.31,5.193,12,2019
2019-12-01,Carl Ludwig,West,Furniture,16.74,4.3524,12,2019
2019-12-01,John Murray,Central,Office Supplies,11.648,-30.8672,12,2019
2019-12-01,Allen Goldenen,South,Office Supplies,4.704,0.4116,12,2019
2019-12-02,Deborah Brumfield,East,Office Supplies,79.4,582.232,12,2019
2019-12-02,Muhammed Yedwab,Central,Furniture,81.864,-137.976,12,2019
2019-12-02,Deborah Brumfield,East,Technology,629.95,176.386,12,2019
2019-12-02,Jamie Frazer,East,Office Supplies,415.176,134.9322,12,2019
2019-12-02,Alan Schoenberger,West,Technology,165.6,-6.21,12,2019
2019-12-02,Pauline Webber,Central,Office Supplies,115.84,54.4448,12,2019
2019-12-02,Keith Dawkins,West,Office Supplies,104.184,33.8598,12,2019
2019-12-02,Deborah Brumfield,East,Furniture,72.42,23.8986,12,2019
2019-12-02,Keith Dawkins,West,Office Supplies,59.7,26.865,12,2019
2019-12-02,Jamie Frazer,East,Office Supplies,54.96,26.9304,12,2019
2019-12-02,Mike Kennedy,West,Office Supplies,40.46,19.8254,12,2019
2019-12-02,Jamie Frazer,East,Office Supplies,35.232,11.4504,12,2019
2019-12-02,Mike Kennedy,West,Office Supplies,33.87,8.8062,12,2019
2019-12-02,Muhammed Yedwab,Central,Office Supplies,30.816,9.63,12,2019
2019-12-02,Mike Kennedy,West,Office Supplies,25.92,12.4416,12,2019
2019-12-02,Keith Dawkins,West,Office Supplies,24.704,9.264,12,2019
2019-12-02,Keith Dawkins,West,Furniture,14.52,5.6628,12,2019
2019-12-03,Neoma Murray,West,Technology,1649.95,659.98,12,2019
2019-12-03,Gary McGarr,West,Office Supplies,772.68,108.1752,12,2019
2019-12-03,Michael Moore,Central,Furniture,581.96,104.7528,12,2019
2019-12-03,Emily Grady,East,Furniture,542.646,102.4998,12,2019
2019-12-03,Emily Grady,East,Furniture,400.032,-153.3456,12,2019
2019-12-03,Caroline Jumper,East,Office Supplies,394.816,93.7688,12,2019
2019-12-03,Roger Demir,West,Furniture,268.704,6.7176,12,2019
2019-12-03,Roger Demir,West,Furniture,205.666,-12.098,12,2019
2019-12-03,Emily Grady,East,Office Supplies,182.72,84.0512,12,2019
2019-12-03,Neoma Murray,West,Furniture,111.9,51.474,12,2019
2019-12-03,Roger Demir,West,Office Supplies,48.72,7.308,12,2019
2019-12-03,Emily Grady,East,Office Supplies,33.63,10.089,12,2019
2019-12-03,Michael Moore,Central,Furniture,29.98,8.0946,12,2019
2019-12-03,Roger Demir,West,Office Supplies,21.92,5.9184,12,2019
2019-12-03,Caroline Jumper,East,Office Supplies,18.192,-14.5536,12,2019
2019-12-03,Emily Grady,East,Office Supplies,6.3,3.024,12,2019
2019-12-04,Ellis Ballard,East,Office Supplies,212.88,0.0,12,2019
2019-12-04,Becky Martin,East,Office Supplies,193.86,11.6316,12,2019
2019-12-04,Becky Martin,East,Office Supplies,182.94,3.6588,12,2019
2019-12-04,Becky Martin,East,Furniture,113.79,20.4822,12,2019
